city,province,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather
Whitehorse,Yukon,2023-10-24 07:00:00,2023-10-24 16:04:08,2023-10-25 01:24:26,-12.28,-17.83,1032,69,-16.32,0,10000,2.68,320,Clear
Whitehorse,Yukon,2023-10-25 07:00:00,2023-10-25 16:06:46,2023-10-26 01:21:35,-6.84,-9.63,1029,62,-12.24,100,10000,1.54,340,Clouds
Whitehorse,Yukon,2023-10-26 07:00:00,2023-10-26 16:09:24,2023-10-27 01:18:45,-6.22,-10.61,1033,82,-8.5,20,10000,2.68,270,Clouds
Whitehorse,Yukon,2023-10-27 07:00:00,2023-10-27 16:12:02,2023-10-28 01:15:56,-6.93,-11.32,1031,89,-8.27,75,1609,2.57,170,Mist
Whitehorse,Yukon,2023-10-28 07:00:00,2023-10-28 16:14:41,2023-10-29 01:13:08,-7.9,-13.09,1030,92,-8.85,100,1609,3.09,190,Mist
Whitehorse,Yukon,2023-10-29 07:00:00,2023-10-29 16:17:20,2023-10-30 01:10:21,-4.71,-10.55,1028,92,-5.68,100,6437,4.63,170,Mist
Whitehorse,Yukon,2023-10-30 07:00:00,2023-10-30 16:20:00,2023-10-31 01:07:36,-0.78,-7.23,1020,86,-2.59,100,3219,7.72,170,Snow
Whitehorse,Yukon,2023-10-31 07:00:00,2023-10-31 16:22:40,2023-11-01 01:04:52,1.04,1.04,1021,100,1.04,100,10000,1.03,0,Fog
Whitehorse,Yukon,2023-11-01 07:00:00,2023-11-01 16:25:20,2023-11-02 01:02:09,1.04,1.04,1017,97,0.62,100,9656,1.03,210,Mist
Whitehorse,Yukon,2023-11-02 07:00:00,2023-11-02 16:28:00,2023-11-03 00:59:28,0.29,-4.63,1011,93,-0.62,75,10000,5.14,180,Clouds
Whitehorse,Yukon,2023-11-03 07:00:00,2023-11-03 16:30:41,2023-11-04 00:56:49,-0.78,-0.78,1005,92,-1.78,100,10000,1.03,0,Clouds
Whitehorse,Yukon,2023-11-04 07:00:00,2023-11-04 16:33:22,2023-11-05 00:54:11,1.04,-4.45,1003,93,0.04,75,10000,6.69,170,Clouds
Whitehorse,Yukon,2023-11-05 07:00:00,2023-11-05 16:36:02,2023-11-06 00:51:34,-0.16,-4.19,993,93,-1.04,100,9656,3.6,350,Snow
Whitehorse,Yukon,2023-11-06 08:00:00,2023-11-06 16:38:43,2023-11-07 00:48:59,-1.84,-8.14,995,83,-4.05,100,10000,6.71,160,Clouds
Whitehorse,Yukon,2023-11-07 08:00:00,2023-11-07 16:41:24,2023-11-08 00:46:26,-0.13,-4.76,991,89,-1.54,100,10000,4.47,190,Clouds
Whitehorse,Yukon,2023-11-08 08:00:00,2023-11-08 16:44:04,2023-11-09 00:43:55,-1.84,-8.6,1004,79,-4.63,40,10000,7.72,170,Clouds
Whitehorse,Yukon,2023-11-09 08:00:00,2023-11-09 16:46:45,2023-11-10 00:41:25,4.36,-1.19,994,70,-0.55,75,10000,9.77,180,Rain
Whitehorse,Yukon,2023-11-10 08:00:00,2023-11-10 16:49:25,2023-11-11 00:38:58,2.43,-2.28,989,80,-0.58,40,10000,5.81,140,Clouds
Whitehorse,Yukon,2023-11-11 08:00:00,2023-11-11 16:52:05,2023-11-12 00:36:32,0.72,0.72,981,93,-0.25,100,10000,0,0,Clouds
Whitehorse,Yukon,2023-11-12 08:00:00,2023-11-12 16:54:44,2023-11-13 00:34:09,-0.8,-0.8,1000,100,-0.8,100,3219,0,0,Snow
Whitehorse,Yukon,2023-11-13 08:00:00,2023-11-13 16:57:23,2023-11-14 00:31:48,-3.26,-5.54,1014,80,-5.88,100,10000,1.54,350,Clouds
Whitehorse,Yukon,2023-11-14 08:00:00,2023-11-14 17:00:02,2023-11-15 00:29:29,-4.06,-7.51,996,89,-5.43,100,10000,2.24,300,Snow
Whitehorse,Yukon,2023-11-15 08:00:00,2023-11-15 17:02:39,2023-11-16 00:27:12,-10.08,-15.06,1009,73,-13.57,40,10000,2.57,260,Clouds
Whitehorse,Yukon,2023-11-16 08:00:00,2023-11-16 17:05:16,2023-11-17 00:24:58,-2.11,-9.11,988,86,-3.9,100,10000,9.26,160,Clouds
Whitehorse,Yukon,2023-11-17 08:00:00,2023-11-17 17:07:52,2023-11-18 00:22:46,-1.25,-7.83,994,69,-5.64,20,10000,7.72,150,Clouds
Whitehorse,Yukon,2023-11-18 08:00:00,2023-11-18 17:10:27,2023-11-19 00:20:37,-5.18,-12.18,992,85,-7.07,0,10000,7.6,170,Clear
Whitehorse,Yukon,2023-11-19 08:00:00,2023-11-19 17:13:00,2023-11-20 00:18:31,-12.71,-19.71,1007,56,-18.95,100,10000,5.14,340,Clouds
Whitehorse,Yukon,2023-11-20 08:00:00,2023-11-20 17:15:33,2023-11-21 00:16:28,-21.66,-27.82,1026,80,-23.93,0,10000,2.06,140,Fog
Whitehorse,Yukon,2023-11-21 08:00:00,2023-11-21 17:18:04,2023-11-22 00:14:27,-12.98,-17.18,1005,84,-14.88,100,2012,1.79,290,Snow
Whitehorse,Yukon,2023-11-22 08:00:00,2023-11-22 17:20:33,2023-11-23 00:12:30,-6.25,-13.25,1011,85,-8.12,75,10000,9.39,170,Clouds
Whitehorse,Yukon,2023-11-23 08:00:00,2023-11-23 17:23:01,2023-11-24 00:10:36,-0.9,-7.9,1018,86,-2.71,75,10000,10.8,160,Clouds
Whitehorse,Yukon,2023-11-24 08:00:00,2023-11-24 17:25:27,2023-11-25 00:08:45,0.24,-4.07,1019,74,-3.4,40,10000,4.12,200,Clouds
Whitehorse,Yukon,2023-11-25 08:00:00,2023-11-25 17:27:51,2023-11-26 00:06:57,1.05,-4.44,1021,86,-0.9,20,10000,6.71,160,Clouds
Whitehorse,Yukon,2023-11-26 08:00:00,2023-11-26 17:30:12,2023-11-27 00:05:13,1.53,-3.83,1018,86,-0.49,100,10000,6.71,180,Clouds
Whitehorse,Yukon,2023-11-27 08:00:00,2023-11-27 17:32:32,2023-11-28 00:03:33,3.23,-1.65,1001,87,1.28,75,10000,6.71,150,Rain
Whitehorse,Yukon,2023-11-28 08:00:00,2023-11-28 17:34:49,2023-11-29 00:01:56,-0.21,-4.25,1005,47,-9.06,20,10000,3.6,110,Clouds
Whitehorse,Yukon,2023-11-29 08:00:00,2023-11-29 17:37:03,2023-11-30 00:00:23,-11.25,-16.45,1016,84,-13.18,0,10000,2.57,140,Clear
Whitehorse,Yukon,2023-11-30 08:00:00,2023-11-30 17:39:15,2023-11-30 23:58:55,-8.02,-15.02,1004,76,-11.12,75,10000,7.6,180,Clouds
Whitehorse,Yukon,2023-12-01 08:00:00,2023-12-01 17:41:23,2023-12-01 23:57:30,-7.75,-14.75,994,86,-9.47,75,10000,6.17,180,Clouds
Whitehorse,Yukon,2023-12-02 08:00:00,2023-12-02 17:43:28,2023-12-02 23:56:10,-9.82,-9.82,989,92,-10.76,100,3219,1.03,0,Snow
Whitehorse,Yukon,2023-12-03 08:00:00,2023-12-03 17:45:31,2023-12-03 23:54:54,-9.33,-14.17,991,92,-10.27,100,10000,2.57,180,Snow
