city,province,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather
Whitehorse,Yukon,2023-06-26 07:00:00,2023-06-26 11:29:30,2023-06-27 06:36:27,13.6,12.69,1012,64,6.93,75,10000,6.71,160,Clouds
Whitehorse,Yukon,2023-06-27 07:00:00,2023-06-27 11:30:13,2023-06-28 06:36:07,15.43,14.67,1009,63,8.43,75,10000,4.12,140,Clouds
Whitehorse,Yukon,2023-06-28 07:00:00,2023-06-28 11:31:02,2023-06-29 06:35:41,15.38,14.23,1009,48,4.44,75,10000,4.63,160,Clouds
Whitehorse,Yukon,2023-06-29 07:00:00,2023-06-29 11:31:57,2023-06-30 06:35:10,14.56,13.61,1006,59,6.65,75,10000,5.36,140,Rain
Whitehorse,Yukon,2023-06-30 07:00:00,2023-06-30 11:32:57,2023-07-01 06:34:32,14.13,12.59,1011,38,0.03,40,10000,5.66,190,Clouds
Whitehorse,Yukon,2023-07-01 07:00:00,2023-07-01 11:34:02,2023-07-02 06:33:50,12.72,11.27,1011,47,1.71,75,10000,2.24,150,Clouds
Whitehorse,Yukon,2023-07-02 07:00:00,2023-07-02 11:35:12,2023-07-03 06:33:01,10.29,9.8,1019,93,9.21,100,10000,1.54,170,Rain
Whitehorse,Yukon,2023-07-03 07:00:00,2023-07-03 11:36:26,2023-07-04 06:32:07,17.27,16.59,1023,59,9.19,20,10000,6.17,170,Clouds
Whitehorse,Yukon,2023-07-04 07:00:00,2023-07-04 11:37:46,2023-07-05 06:31:08,17.81,16.66,1019,39,3.68,75,10000,6.17,150,Clouds
Whitehorse,Yukon,2023-07-05 07:00:00,2023-07-05 11:39:10,2023-07-06 06:30:04,15.5,14.2,1021,42,2.66,20,10000,0,0,Clouds
Whitehorse,Yukon,2023-07-06 07:00:00,2023-07-06 11:40:39,2023-07-07 06:28:55,18.62,17.58,1019,40,4.77,40,10000,4.63,270,Clouds
Whitehorse,Yukon,2023-07-07 07:00:00,2023-07-07 11:42:12,2023-07-08 06:27:41,23.43,22.82,1016,38,8.32,20,10000,3.6,250,Smoke
Whitehorse,Yukon,2023-07-08 07:00:00,2023-07-08 11:43:49,2023-07-09 06:26:22,23.98,23.24,1008,31,5.83,20,10000,3.6,160,Smoke
Whitehorse,Yukon,2023-07-09 07:00:00,2023-07-09 11:45:30,2023-07-10 06:24:59,20.67,19.37,1010,22,-1.58,75,10000,1.03,0,Smoke
Whitehorse,Yukon,2023-07-10 07:00:00,2023-07-10 11:47:14,2023-07-11 06:23:31,20.26,18.89,1009,21,-2.43,0,10000,4.63,150,Smoke
Whitehorse,Yukon,2023-07-11 07:00:00,2023-07-11 11:49:02,2023-07-12 06:21:59,18.06,16.97,1011,40,4.27,75,10000,5.66,160,Smoke
Whitehorse,Yukon,2023-07-12 07:00:00,2023-07-12 11:50:54,2023-07-13 06:20:23,14.84,13.84,1013,56,6.15,100,10000,4.92,160,Smoke
Whitehorse,Yukon,2023-07-13 07:00:00,2023-07-13 11:52:49,2023-07-14 06:18:42,10.6,10.14,1017,93,9.52,20,10000,5.14,160,Smoke
Whitehorse,Yukon,2023-07-14 07:00:00,2023-07-14 11:54:46,2023-07-15 06:16:58,15.24,14.83,1020,77,11.24,20,10000,2.06,280,Clouds
Whitehorse,Yukon,2023-07-15 07:00:00,2023-07-15 11:56:47,2023-07-16 06:15:10,18.62,17.79,1017,48,7.41,75,10000,3.6,170,Clouds
Whitehorse,Yukon,2023-07-16 07:00:00,2023-07-16 11:58:50,2023-07-17 06:13:18,17.44,16.41,1013,45,5.39,20,10000,4.12,150,Clouds
Whitehorse,Yukon,2023-07-17 07:00:00,2023-07-17 12:00:56,2023-07-18 06:11:23,19.24,18.47,1009,48,7.97,75,10000,5.66,160,Clouds
Whitehorse,Yukon,2023-07-18 07:00:00,2023-07-18 12:03:05,2023-07-19 06:09:25,16.76,16.63,1013,82,13.67,75,10000,2.57,180,Clouds
Whitehorse,Yukon,2023-07-19 07:00:00,2023-07-19 12:05:15,2023-07-20 06:07:23,13.58,13.13,1019,82,10.57,75,10000,4.12,170,Clouds
Whitehorse,Yukon,2023-07-20 07:00:00,2023-07-20 12:07:28,2023-07-21 06:05:19,15.44,14.24,1022,46,3.89,75,10000,2.57,220,Clouds
Whitehorse,Yukon,2023-07-21 07:00:00,2023-07-21 12:09:43,2023-07-22 06:03:11,18.51,17.83,1018,54,9.04,75,10000,1.54,180,Clouds
Whitehorse,Yukon,2023-07-22 07:00:00,2023-07-22 12:11:59,2023-07-23 06:01:01,16.66,16.44,1016,79,13.01,100,10000,2.68,160,Clouds
Whitehorse,Yukon,2023-07-23 07:00:00,2023-07-23 12:14:17,2023-07-24 05:58:47,14.22,14.23,1011,97,13.75,100,10000,1.54,150,Smoke
Whitehorse,Yukon,2023-07-24 07:00:00,2023-07-24 12:16:37,2023-07-25 05:56:31,12.1,11.79,1013,93,11,100,10000,6.17,180,Clouds
Whitehorse,Yukon,2023-07-25 07:00:00,2023-07-25 12:18:58,2023-07-26 05:54:13,15.29,14.89,1011,77,11.29,75,10000,2.06,240,Rain
Whitehorse,Yukon,2023-07-26 07:00:00,2023-07-26 12:21:20,2023-07-27 05:51:52,13.78,13.64,1014,93,12.67,75,10000,2.68,160,Clouds
Whitehorse,Yukon,2023-07-27 07:00:00,2023-07-27 12:23:44,2023-07-28 05:49:29,16.04,16.08,1021,91,14.57,75,10000,3.09,160,Clouds
Whitehorse,Yukon,2023-07-28 07:00:00,2023-07-28 12:26:09,2023-07-29 05:47:04,17.15,16.57,1021,63,10.06,40,10000,2.06,230,Clouds
Whitehorse,Yukon,2023-07-29 07:00:00,2023-07-29 12:28:35,2023-07-30 05:44:36,20.16,19.59,1016,52,10,20,10000,3.09,240,Clouds
Whitehorse,Yukon,2023-07-30 07:00:00,2023-07-30 12:31:01,2023-07-31 05:42:07,19.22,18.56,1013,52,9.14,40,10000,2.06,220,Smoke
Whitehorse,Yukon,2023-07-31 07:00:00,2023-07-31 12:33:29,2023-08-01 05:39:35,16.87,16.57,1016,75,12.42,75,10000,2.57,340,Rain
Whitehorse,Yukon,2023-08-01 07:00:00,2023-08-01 12:35:57,2023-08-02 05:37:02,16.04,15.97,1017,87,13.88,75,10000,1.79,150,Rain
Whitehorse,Yukon,2023-08-02 07:00:00,2023-08-02 12:38:25,2023-08-03 05:34:27,12.72,12.24,1020,84,10.09,20,10000,1.54,270,Clouds
Whitehorse,Yukon,2023-08-03 07:00:00,2023-08-03 12:40:55,2023-08-04 05:31:50,17.28,16.66,1018,61,9.7,20,10000,2.68,290,Clouds
Whitehorse,Yukon,2023-08-04 07:00:00,2023-08-04 12:43:24,2023-08-05 05:29:12,18.38,17.66,1019,53,8.64,40,10000,1.03,0,Smoke
Whitehorse,Yukon,2023-08-05 07:00:00,2023-08-05 12:45:55,2023-08-06 05:26:31,17.52,16.87,1021,59,9.43,40,10000,2.57,240,Clouds
Whitehorse,Yukon,2023-08-06 07:00:00,2023-08-06 12:48:25,2023-08-07 05:23:50,18.15,17.3,1021,49,7.28,75,10000,3.09,170,Clouds
Whitehorse,Yukon,2023-08-07 07:00:00,2023-08-07 12:50:56,2023-08-08 05:21:07,18.97,18.28,1015,52,8.9,20,10000,3.09,240,Clouds
Whitehorse,Yukon,2023-08-08 07:00:00,2023-08-08 12:53:27,2023-08-09 05:18:22,17.72,17.14,1006,61,10.11,75,10000,1.03,0,Clouds
Whitehorse,Yukon,2023-08-09 07:00:00,2023-08-09 12:55:58,2023-08-10 05:15:36,13.72,12.74,1005,61,6.34,75,10000,4.12,140,Clouds
Whitehorse,Yukon,2023-08-10 07:00:00,2023-08-10 12:58:29,2023-08-11 05:12:49,15.6,14.68,1002,56,6.86,75,10000,3.58,150,Clouds
Whitehorse,Yukon,2023-08-11 07:00:00,2023-08-11 13:01:00,2023-08-12 05:10:01,12.87,12.48,1008,87,10.76,75,10000,2.06,210,Clouds
Whitehorse,Yukon,2023-08-12 07:00:00,2023-08-12 13:03:32,2023-08-13 05:07:11,12.1,11.09,1010,66,5.95,20,10000,1.54,190,Clouds
Whitehorse,Yukon,2023-08-13 07:00:00,2023-08-13 13:06:03,2023-08-14 05:04:21,14.14,13.12,1006,58,6.01,75,10000,6.17,150,Clouds
Whitehorse,Yukon,2023-08-14 07:00:00,2023-08-14 13:08:34,2023-08-15 05:01:29,11.04,10.05,1018,71,5.99,20,10000,4.63,180,Clouds
Whitehorse,Yukon,2023-08-15 07:00:00,2023-08-15 13:11:05,2023-08-16 04:58:36,8.78,5.76,1010,90,7.23,100,10000,5.81,170,Rain
Whitehorse,Yukon,2023-08-16 07:00:00,2023-08-16 13:13:36,2023-08-17 04:55:43,13.35,12.59,1011,71,8.21,40,10000,6.17,160,Clouds
Whitehorse,Yukon,2023-08-17 07:00:00,2023-08-17 13:16:07,2023-08-18 04:52:48,11.34,10.02,1007,57,3.14,75,10000,3.6,280,Rain
Whitehorse,Yukon,2023-08-18 07:00:00,2023-08-18 13:18:38,2023-08-19 04:49:52,10.29,9.8,1015,93,9.21,75,10000,1.79,290,Clouds
Whitehorse,Yukon,2023-08-19 07:00:00,2023-08-19 13:21:08,2023-08-20 04:46:56,10.6,9.75,1016,78,6.93,20,10000,7.6,0,Clouds
Whitehorse,Yukon,2023-08-20 07:00:00,2023-08-20 13:23:39,2023-08-21 04:43:58,12.1,10.98,1017,62,5.05,20,10000,2.57,170,Clouds
Whitehorse,Yukon,2023-08-21 07:00:00,2023-08-21 13:26:09,2023-08-22 04:41:00,13.34,12.35,1018,62,6.22,0,10000,3.58,280,Clear
Whitehorse,Yukon,2023-08-22 07:00:00,2023-08-22 13:28:38,2023-08-23 04:38:01,14.22,13.11,1015,54,5.05,0,10000,4.12,270,Clear
Whitehorse,Yukon,2023-08-23 07:00:00,2023-08-23 13:31:08,2023-08-24 04:35:01,14.88,13.76,1015,51,4.85,40,10000,2.57,290,Clouds
Whitehorse,Yukon,2023-08-24 07:00:00,2023-08-24 13:33:37,2023-08-25 04:32:01,15.78,14.69,1016,49,5.1,20,10000,3.09,220,Clouds
