city,province,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather
Iqaluit,Nunavut,2023-04-27 07:00:00,2023-04-27 08:23:09,2023-04-28 00:40:05,-1.26,-5.92,1028,92,-2.26,75,10000,4.12,130,Clouds
Iqaluit,Nunavut,2023-04-28 07:00:00,2023-04-28 08:19:45,2023-04-29 00:43:12,-1.97,-7.6,1028,92,-2.96,75,10000,5.36,140,Clouds
Iqaluit,Nunavut,2023-04-29 07:00:00,2023-04-29 08:16:22,2023-04-30 00:46:19,-1.63,-6.72,1024,83,-3.85,75,10000,4.63,150,Snow
Iqaluit,Nunavut,2023-04-30 07:00:00,2023-04-30 08:13:00,2023-05-01 00:49:26,-2.66,-6.78,1023,92,-3.65,100,10000,3.09,320,Clouds
Iqaluit,Nunavut,2023-05-01 07:00:00,2023-05-01 08:09:39,2023-05-02 00:52:34,-3.77,-8.12,1027,86,-5.54,100,10000,3.09,20,Clouds
Iqaluit,Nunavut,2023-05-02 07:00:00,2023-05-02 08:06:18,2023-05-03 00:55:43,-1.99,-8.99,1014,86,-3.78,100,10000,8.49,140,Snow
Iqaluit,Nunavut,2023-05-03 07:00:00,2023-05-03 08:02:58,2023-05-04 00:58:52,2.37,-1.66,1010,81,-0.49,100,10000,4.47,140,Clouds
Iqaluit,Nunavut,2023-05-04 07:00:00,2023-05-04 07:59:39,2023-05-05 01:02:01,-2.93,-9.26,1027,86,-4.71,100,10000,6.17,320,Clouds
Iqaluit,Nunavut,2023-05-05 07:00:00,2023-05-05 07:56:20,2023-05-06 01:05:10,-5.14,-5.14,1028,93,-5.99,0,10000,0,0,Clear
Iqaluit,Nunavut,2023-05-06 07:00:00,2023-05-06 07:53:02,2023-05-07 01:08:20,-1.2,-7.52,1014,89,-2.6,100,10000,7.15,320,Clouds
Iqaluit,Nunavut,2023-05-07 07:00:00,2023-05-07 07:49:46,2023-05-08 01:11:30,-6.7,-13.7,1012,86,-8.43,20,10000,10.28,330,Clouds
Iqaluit,Nunavut,2023-05-08 07:00:00,2023-05-08 07:46:30,2023-05-09 01:14:40,-8.9,-11.99,1014,79,-11.55,20,10000,1.54,240,Clouds
Iqaluit,Nunavut,2023-05-09 07:00:00,2023-05-09 07:43:15,2023-05-10 01:17:51,-6.27,-12.49,1017,79,-8.97,75,10000,4.63,330,Clouds
