city,province,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather
Iqaluit,Nunavut,2021-09-04 07:00:00,2021-09-04 09:27:25,2021-09-04 23:39:05,6.85,6.85,1018,65,0.74,75,10000,0,0,Clouds
Iqaluit,Nunavut,2021-09-05 07:00:00,2021-09-05 09:30:15,2021-09-05 23:35:34,4.21,4.21,1012,81,1.24,0,10000,0,0,Clear
Iqaluit,Nunavut,2021-09-06 07:00:00,2021-09-06 09:33:05,2021-09-06 23:32:02,4.68,2.93,1007,93,3.65,75,10000,2.06,150,Clouds
Iqaluit,Nunavut,2021-09-07 07:00:00,2021-09-07 09:35:55,2021-09-07 23:28:31,1.92,-2.59,1010,87,-0.01,0,10000,5.14,320,Clear
Iqaluit,Nunavut,2021-09-08 07:00:00,2021-09-08 09:38:44,2021-09-08 23:25:00,2.34,-0.76,1015,86,0.24,0,10000,3.09,320,Clear
Iqaluit,Nunavut,2021-09-09 07:00:00,2021-09-09 09:41:33,2021-09-09 23:21:28,3.86,1.49,1017,87,1.9,100,10000,2.57,150,Clouds
Iqaluit,Nunavut,2021-09-10 07:00:00,2021-09-10 09:44:22,2021-09-10 23:17:56,2.3,0.81,1016,75,-1.47,40,10000,1.54,130,Clouds
Iqaluit,Nunavut,2021-09-11 07:00:00,2021-09-11 09:47:10,2021-09-11 23:14:25,1.28,-1.04,1015,69,-3.34,100,10000,2.06,90,Clouds
Iqaluit,Nunavut,2021-09-12 07:00:00,2021-09-12 09:49:58,2021-09-12 23:10:53,0.01,-3.98,1011,80,-2.67,20,10000,3.6,320,Clouds
Iqaluit,Nunavut,2021-09-13 07:00:00,2021-09-13 09:52:46,2021-09-13 23:07:21,0.77,-4.55,1011,75,-2.79,100,10000,6.17,310,Snow
Iqaluit,Nunavut,2021-09-14 07:00:00,2021-09-14 09:55:34,2021-09-14 23:03:49,0.4,-4.2,1013,93,-0.53,100,10000,4.63,330,Clouds
Iqaluit,Nunavut,2021-09-15 07:00:00,2021-09-15 09:58:22,2021-09-15 23:00:17,1.2,-0.45,1013,80,-1.64,100,10000,1.54,120,Clouds
Iqaluit,Nunavut,2021-09-16 07:00:00,2021-09-16 10:01:09,2021-09-16 22:56:46,1.28,-0.36,1007,93,0.27,100,10000,1.54,330,Snow
Iqaluit,Nunavut,2021-09-17 07:00:00,2021-09-17 10:03:57,2021-09-17 22:53:14,1.42,-3.48,1007,80,-1.45,100,10000,5.66,120,Clouds
Iqaluit,Nunavut,2021-09-18 07:00:00,2021-09-18 10:06:44,2021-09-18 22:49:42,1.38,-2.98,998,93,0.37,100,10000,4.63,140,Clouds
Iqaluit,Nunavut,2021-09-19 07:00:00,2021-09-19 10:09:31,2021-09-19 22:46:10,0.24,-2.81,1006,100,0.24,100,10000,2.57,330,Snow
Iqaluit,Nunavut,2021-09-20 07:00:00,2021-09-20 10:12:19,2021-09-20 22:42:38,-1.85,-5.29,1018,86,-3.64,40,10000,2.57,310,Clouds
Iqaluit,Nunavut,2021-09-21 07:00:00,2021-09-21 10:15:06,2021-09-21 22:39:07,0,-3.99,1006,86,-1.82,100,10000,3.6,120,Snow
