city,province,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather
Iqaluit,Nunavut,2022-12-28 08:00:00,2022-12-28 14:22:37,2022-12-28 18:48:26,-14.76,-21.35,1003,72,-18.28,0,10000,3.09,360,Clear
Iqaluit,Nunavut,2022-12-29 08:00:00,2022-12-29 14:22:08,2022-12-29 18:49:51,-18.41,-24.02,1012,85,-20.11,100,10000,2.06,220,Snow
Iqaluit,Nunavut,2022-12-30 08:00:00,2022-12-30 14:21:32,2022-12-30 18:51:24,-25.02,-32.02,1022,69,-28.68,0,10000,8.75,330,Clear
Iqaluit,Nunavut,2022-12-31 08:00:00,2022-12-31 14:20:48,2022-12-31 18:53:03,-23.52,-23.52,1011,70,-27.08,75,10000,0,0,Clouds
Iqaluit,Nunavut,2023-01-01 08:00:00,2023-01-01 14:19:57,2023-01-01 18:54:50,-25.54,-31,1010,67,-29.47,20,10000,1.54,330,Clouds
Iqaluit,Nunavut,2023-01-02 08:00:00,2023-01-02 14:18:59,2023-01-02 18:56:43,-24.62,-31.36,1007,75,-27.48,100,10000,2.1,340,Snow
Iqaluit,Nunavut,2023-01-03 08:00:00,2023-01-03 14:17:53,2023-01-03 18:58:43,-24.52,-24.52,1000,78,-26.99,20,10000,1.03,10,Clouds
Iqaluit,Nunavut,2023-01-04 08:00:00,2023-01-04 14:16:41,2023-01-04 19:00:49,-17.7,-22.04,1000,83,-19.66,100,10000,1.54,330,Snow
Iqaluit,Nunavut,2023-01-05 08:00:00,2023-01-05 14:15:23,2023-01-05 19:03:01,-24.82,-31.82,1012,75,-27.67,100,604,14.92,340,Snow
Iqaluit,Nunavut,2023-01-06 08:00:00,2023-01-06 14:13:58,2023-01-06 19:05:18,-28.96,-35.96,1019,67,-32.78,20,10000,8.49,310,Clouds
Iqaluit,Nunavut,2023-01-07 08:00:00,2023-01-07 14:12:27,2023-01-07 19:07:40,-25.94,-32.94,1015,75,-28.76,100,4828,7.2,320,Snow
Iqaluit,Nunavut,2023-01-08 08:00:00,2023-01-08 14:10:50,2023-01-08 19:10:07,-25.42,-32.42,1014,72,-28.65,40,2414,12.9,330,Clouds
Iqaluit,Nunavut,2023-01-09 08:00:00,2023-01-09 14:09:08,2023-01-09 19:12:39,-29.92,-36.92,1013,71,-33.17,0,1207,14.92,320,Clear
Iqaluit,Nunavut,2023-01-10 08:00:00,2023-01-10 14:07:21,2023-01-10 19:15:15,-28.22,-35.22,1019,72,-31.38,0,4828,9.3,310,Clear
Iqaluit,Nunavut,2023-01-11 08:00:00,2023-01-11 14:05:28,2023-01-11 19:17:56,-28.32,-35.32,1024,63,-32.74,0,10000,7.2,320,Clear
Iqaluit,Nunavut,2023-01-12 08:00:00,2023-01-12 14:03:31,2023-01-12 19:20:40,-30.29,-30.29,1018,74,-33.14,20,10000,1.03,330,Clouds
Iqaluit,Nunavut,2023-01-13 08:00:00,2023-01-13 14:01:29,2023-01-13 19:23:27,-21.6,-27.83,1006,80,-23.87,100,9656,2.1,330,Snow
Iqaluit,Nunavut,2023-01-14 08:00:00,2023-01-14 13:59:23,2023-01-14 19:26:18,-30.22,-30.22,1013,68,-33.86,75,10000,1.03,0,Clouds
Iqaluit,Nunavut,2023-01-15 08:00:00,2023-01-15 13:57:13,2023-01-15 19:29:11,-31.42,-38.42,1017,62,-35.88,40,10000,4.63,340,Clouds
Iqaluit,Nunavut,2023-01-16 08:00:00,2023-01-16 13:54:59,2023-01-16 19:32:08,-31.12,-31.12,1028,68,-34.74,0,10000,0,0,Snow
Iqaluit,Nunavut,2023-01-17 08:00:00,2023-01-17 13:52:41,2023-01-17 19:35:07,-30.19,-30.19,1027,68,-33.83,20,10000,0,0,Clouds
Iqaluit,Nunavut,2023-01-18 08:00:00,2023-01-18 13:50:19,2023-01-18 19:38:08,-20.39,-24.55,1018,69,-24.19,100,10000,1.34,280,Snow
Iqaluit,Nunavut,2023-01-19 08:00:00,2023-01-19 13:47:54,2023-01-19 19:41:11,-28.61,-35.61,1024,74,-31.5,0,10000,2.1,120,Snow
Iqaluit,Nunavut,2023-01-20 08:00:00,2023-01-20 13:45:26,2023-01-20 19:44:17,-20.72,-25.49,1012,78,-23.27,100,10000,1.54,330,Snow
Iqaluit,Nunavut,2023-01-21 08:00:00,2023-01-21 13:42:54,2023-01-21 19:47:24,-16.47,-23.47,1002,83,-18.45,100,4828,6.7,140,Snow
Iqaluit,Nunavut,2023-01-22 08:00:00,2023-01-22 13:40:20,2023-01-22 19:50:32,-12.07,-17.46,990,85,-13.86,100,4828,2.6,140,Snow
Iqaluit,Nunavut,2023-01-23 08:00:00,2023-01-23 13:37:43,2023-01-23 19:53:42,-24.62,-31.36,1002,75,-27.48,40,10000,2.1,0,Clouds
Iqaluit,Nunavut,2023-01-24 08:00:00,2023-01-24 13:35:03,2023-01-24 19:56:53,-24.62,-31.62,999,75,-27.48,75,10000,3.6,320,Snow
Iqaluit,Nunavut,2023-01-25 08:00:00,2023-01-25 13:32:21,2023-01-25 20:00:05,-32.95,-39.95,1012,68,-36.51,0,2414,10.3,320,Snow
Iqaluit,Nunavut,2023-01-26 08:00:00,2023-01-26 13:29:36,2023-01-26 20:03:18,-29.06,-29.06,1006,74,-31.94,0,10000,0,0,Clear
Iqaluit,Nunavut,2023-01-27 08:00:00,2023-01-27 13:26:49,2023-01-27 20:06:31,-32.22,-32.22,1006,65,-36.22,20,10000,1.03,0,Snow
Iqaluit,Nunavut,2023-01-28 08:00:00,2023-01-28 13:24:00,2023-01-28 20:09:45,-39.42,-46.42,1005,66,-43.05,0,10000,2.1,360,Clear
Iqaluit,Nunavut,2023-01-29 08:00:00,2023-01-29 13:21:09,2023-01-29 20:13:00,-36.02,-42.97,1012,68,-39.49,0,10000,1.54,330,Clear
Iqaluit,Nunavut,2023-01-30 08:00:00,2023-01-30 13:18:16,2023-01-30 20:16:15,-35.49,-35.49,1011,71,-38.59,40,10000,0,0,Clouds
Iqaluit,Nunavut,2023-01-31 08:00:00,2023-01-31 13:15:21,2023-01-31 20:19:30,-33.52,-40.52,1013,68,-37.07,75,10000,2.1,140,Clouds
Iqaluit,Nunavut,2023-02-01 08:00:00,2023-02-01 13:12:24,2023-02-01 20:22:46,-26.57,-33.57,1006,68,-30.32,75,10000,5.14,120,Snow
Iqaluit,Nunavut,2023-02-02 08:00:00,2023-02-02 13:09:26,2023-02-02 20:26:02,-36.59,-36.59,1008,60,-41.15,0,10000,1.03,0,Clear
Iqaluit,Nunavut,2023-02-03 08:00:00,2023-02-03 13:06:26,2023-02-03 20:29:17,-37.68,-44.68,1011,65,-41.5,20,10000,6.2,320,Clouds
Iqaluit,Nunavut,2023-02-04 08:00:00,2023-02-04 13:03:24,2023-02-04 20:32:33,-36.16,-43.16,1011,66,-39.89,20,10000,8.23,290,Clouds
Iqaluit,Nunavut,2023-02-05 08:00:00,2023-02-05 13:00:21,2023-02-05 20:35:48,-33.79,-40.79,997,60,-38.45,75,10000,8.05,330,Clouds
Iqaluit,Nunavut,2023-02-06 08:00:00,2023-02-06 12:57:16,2023-02-06 20:39:03,-27.68,-34.68,1002,61,-32.43,100,10000,4.02,320,Clouds
Iqaluit,Nunavut,2023-02-07 08:00:00,2023-02-07 12:54:10,2023-02-07 20:42:18,-34.12,-41.12,1017,67,-37.78,20,10000,2.6,360,Clouds
Iqaluit,Nunavut,2023-02-08 08:00:00,2023-02-08 12:51:03,2023-02-08 20:45:33,-27.94,-33.74,1002,74,-30.85,75,10000,1.54,190,Clouds
Iqaluit,Nunavut,2023-02-09 08:00:00,2023-02-09 12:47:55,2023-02-09 20:48:47,-30.92,-37.92,1011,67,-34.68,100,1609,11.32,330,Clouds
Iqaluit,Nunavut,2023-02-10 08:00:00,2023-02-10 12:44:45,2023-02-10 20:52:01,-33.79,-40.79,1013,66,-37.6,0,10000,5.7,320,Clear
Iqaluit,Nunavut,2023-02-11 08:00:00,2023-02-11 12:41:34,2023-02-11 20:55:14,-35.46,-42.33,1010,66,-39.22,0,10000,1.54,330,Clear
Iqaluit,Nunavut,2023-02-12 08:00:00,2023-02-12 12:38:23,2023-02-12 20:58:27,-33.79,-40.42,1004,66,-37.6,0,10000,1.54,330,Clear
Iqaluit,Nunavut,2023-02-13 08:00:00,2023-02-13 12:35:10,2023-02-13 21:01:39,-34.9,-41.9,1007,73,-37.77,0,10000,4.02,320,Clear
Iqaluit,Nunavut,2023-02-14 08:00:00,2023-02-14 12:31:56,2023-02-14 21:04:50,-29.23,-29.23,1007,74,-32.11,20,10000,0,0,Clouds
Iqaluit,Nunavut,2023-02-15 08:00:00,2023-02-15 12:28:41,2023-02-15 21:08:02,-18.41,-22.85,993,86,-19.99,100,10000,1.54,360,Snow
Iqaluit,Nunavut,2023-02-16 08:00:00,2023-02-16 12:25:25,2023-02-16 21:11:12,-33.92,-40.92,1005,68,-37.45,0,10000,3.6,320,Clear
Iqaluit,Nunavut,2023-02-17 08:00:00,2023-02-17 12:22:08,2023-02-17 21:14:22,-34.91,-34.91,1008,68,-38.42,20,10000,0.89,360,Clouds
Iqaluit,Nunavut,2023-02-18 08:00:00,2023-02-18 12:18:51,2023-02-18 21:17:31,-36.8,-43.8,1003,65,-40.65,20,10000,6.2,310,Clouds
Iqaluit,Nunavut,2023-02-19 08:00:00,2023-02-19 12:15:33,2023-02-19 21:20:39,-37.92,-44.92,1005,64,-41.87,20,10000,2.6,320,Clouds
Iqaluit,Nunavut,2023-02-20 08:00:00,2023-02-20 12:12:13,2023-02-20 21:23:47,-35.49,-35.49,1006,67,-39.11,75,10000,0,0,Snow
Iqaluit,Nunavut,2023-02-21 08:00:00,2023-02-21 12:08:54,2023-02-21 21:26:54,-33.06,-40.06,999,64,-37.17,20,10000,5.36,330,Clouds
Iqaluit,Nunavut,2023-02-22 08:00:00,2023-02-22 12:05:33,2023-02-22 21:30:01,-36.88,-36.88,1008,74,-39.58,0,10000,0,0,Clear
Iqaluit,Nunavut,2023-02-23 08:00:00,2023-02-23 12:02:12,2023-02-23 21:33:06,-29.98,-36.98,1012,68,-33.63,100,10000,6.69,330,Clouds
Iqaluit,Nunavut,2023-02-24 08:00:00,2023-02-24 11:58:50,2023-02-24 21:36:11,-32.98,-39.98,1000,74,-35.77,100,1609,10.8,320,Snow
Iqaluit,Nunavut,2023-02-25 08:00:00,2023-02-25 11:55:27,2023-02-25 21:39:16,-34.11,-34.11,999,68,-37.64,20,10000,1.03,0,Clouds
