city,province,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather
Iqaluit,Nunavut,2024-01-28 08:00:00,2024-01-28 13:24:44,2024-01-28 20:08:55,-35.8,-42.8,1006,60,-40.39,0,10000,7.6,320,Clear
Iqaluit,Nunavut,2024-01-29 08:00:00,2024-01-29 13:21:53,2024-01-29 20:12:10,-33.94,-40.94,1016,57,-39.06,0,10000,6.69,340,Clear
Iqaluit,Nunavut,2024-01-30 08:00:00,2024-01-30 13:19:01,2024-01-30 20:15:25,-20.9,-27.9,992,77,-23.57,100,1609,7.72,150,Snow
Iqaluit,Nunavut,2024-01-31 08:00:00,2024-01-31 13:16:06,2024-01-31 20:18:40,-29.04,-36.04,1002,61,-33.74,0,1609,13.89,340,Clear
Iqaluit,Nunavut,2024-02-01 08:00:00,2024-02-01 13:13:10,2024-02-01 20:21:56,-33.92,-40.92,1010,61,-38.43,0,10000,4.63,310,Clear
Iqaluit,Nunavut,2024-02-02 08:00:00,2024-02-02 13:10:12,2024-02-02 20:25:11,-29.31,-36.31,1012,61,-34,40,10000,4.02,320,Clouds
Iqaluit,Nunavut,2024-02-03 08:00:00,2024-02-03 13:07:12,2024-02-03 20:28:27,-26.65,-33.65,1017,75,-29.46,40,10000,2.57,0,Clouds
Iqaluit,Nunavut,2024-02-04 08:00:00,2024-02-04 13:04:11,2024-02-04 20:31:43,-22.81,-29.81,1022,73,-25.98,20,10000,6.71,320,Clouds
Iqaluit,Nunavut,2024-02-05 08:00:00,2024-02-05 13:01:08,2024-02-05 20:34:58,-17.57,-21.89,1025,77,-20.32,100,4828,1.54,320,Mist
Iqaluit,Nunavut,2024-02-06 08:00:00,2024-02-06 12:58:04,2024-02-06 20:38:13,-9.5,-16.5,1009,82,-11.72,100,8047,5.66,130,Snow
Iqaluit,Nunavut,2024-02-07 08:00:00,2024-02-07 12:54:58,2024-02-07 20:41:28,-30.77,-30.77,1014,70,-34.13,100,10000,1.03,0,Snow
Iqaluit,Nunavut,2024-02-08 08:00:00,2024-02-08 12:51:51,2024-02-08 20:44:43,-26.33,-33.33,1024,65,-30.52,0,10000,5.14,260,Clear
Iqaluit,Nunavut,2024-02-09 08:00:00,2024-02-09 12:48:43,2024-02-09 20:47:57,-26.45,-33.45,1017,64,-30.79,0,10000,6.17,330,Clear
Iqaluit,Nunavut,2024-02-10 08:00:00,2024-02-10 12:45:34,2024-02-10 20:51:11,-27.91,-27.91,1015,68,-31.62,20,10000,1.03,330,Clouds
Iqaluit,Nunavut,2024-02-11 08:00:00,2024-02-11 12:42:23,2024-02-11 20:54:24,-21.72,-21.72,1011,69,-25.48,75,10000,0.89,350,Snow
Iqaluit,Nunavut,2024-02-12 08:00:00,2024-02-12 12:39:12,2024-02-12 20:57:37,-21.61,-28.61,1013,63,-26.27,20,10000,7.2,320,Snow
Iqaluit,Nunavut,2024-02-13 08:00:00,2024-02-13 12:35:59,2024-02-13 21:00:50,-20.96,-20.96,1019,69,-24.74,100,10000,1.03,330,Snow
Iqaluit,Nunavut,2024-02-14 08:00:00,2024-02-14 12:32:46,2024-02-14 21:04:01,-19.79,-24.43,1016,77,-22.49,75,10000,1.54,20,Clouds
Iqaluit,Nunavut,2024-02-15 08:00:00,2024-02-15 12:29:31,2024-02-15 21:07:13,-15.96,-15.96,1009,78,-18.6,100,10000,0,0,Snow
Iqaluit,Nunavut,2024-02-16 08:00:00,2024-02-16 12:26:15,2024-02-16 21:10:23,-27.06,-34.06,1010,69,-30.66,0,10000,9.26,330,Clear
Iqaluit,Nunavut,2024-02-17 08:00:00,2024-02-17 12:22:59,2024-02-17 21:13:33,-30.19,-37.19,1009,67,-33.97,0,10000,4.92,320,Clear
Iqaluit,Nunavut,2024-02-18 08:00:00,2024-02-18 12:19:42,2024-02-18 21:16:42,-27.86,-34.86,1007,61,-32.6,0,10000,11.83,340,Clear
Iqaluit,Nunavut,2024-02-19 08:00:00,2024-02-19 12:16:23,2024-02-19 21:19:51,-25.83,-32.83,1007,67,-29.75,0,1609,10.29,330,Clear
Iqaluit,Nunavut,2024-02-20 08:00:00,2024-02-20 12:13:05,2024-02-20 21:22:59,-27.06,-34.06,1007,68,-30.8,0,3219,11.83,320,Clear
