city,province,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather
Iqaluit,Nunavut,2022-01-02 08:00:00,2022-01-02 14:18:43,2022-01-02 18:57:14,-13.78,-20.78,1001,66,-18.25,100,9656,5.66,130,Snow
Iqaluit,Nunavut,2022-01-03 08:00:00,2022-01-03 14:17:35,2022-01-03 18:59:15,-17.76,-24.76,999,74,-20.91,100,10000,5.36,310,Snow
Iqaluit,Nunavut,2022-01-04 08:00:00,2022-01-04 14:16:22,2022-01-04 19:01:22,-13.95,-20.95,996,78,-16.64,100,3219,10.29,320,Snow
Iqaluit,Nunavut,2022-01-05 08:00:00,2022-01-05 14:15:01,2022-01-05 19:03:35,-14.77,-21.77,987,85,-16.52,100,3219,11.32,320,Snow
Iqaluit,Nunavut,2022-01-06 08:00:00,2022-01-06 14:13:35,2022-01-06 19:05:54,-21.18,-28.18,994,71,-24.67,100,4023,11.32,320,Snow
Iqaluit,Nunavut,2022-01-07 08:00:00,2022-01-07 14:12:03,2022-01-07 19:08:17,-25.43,-32.43,1002,82,-27.39,99,,3.55,283,Clouds
Iqaluit,Nunavut,2022-01-08 08:00:00,2022-01-08 14:10:25,2022-01-08 19:10:46,-25.8,-32.8,1008,76,-28.5,75,10000,3.09,320,Clouds
Iqaluit,Nunavut,2022-01-09 08:00:00,2022-01-09 14:08:41,2022-01-09 19:13:19,-30.43,-36.59,1006,76,-33.03,20,10000,1.54,330,Clouds
Iqaluit,Nunavut,2022-01-10 08:00:00,2022-01-10 14:06:53,2022-01-10 19:15:56,-30.37,-37.37,992,67,-34.15,0,10000,8.23,340,Clear
Iqaluit,Nunavut,2022-01-11 08:00:00,2022-01-11 14:04:59,2022-01-11 19:18:37,-30.65,-37.65,991,68,-34.28,40,10000,5.66,340,Clouds
Iqaluit,Nunavut,2022-01-12 08:00:00,2022-01-12 14:03:00,2022-01-12 19:21:22,-29.46,-36.46,1003,72,-32.59,75,10000,2.06,10,Clouds
Iqaluit,Nunavut,2022-01-13 08:00:00,2022-01-13 14:00:57,2022-01-13 19:24:11,-24.68,-31.68,1006,70,-28.21,100,10000,7.2,320,Clouds
Iqaluit,Nunavut,2022-01-14 08:00:00,2022-01-14 13:58:50,2022-01-14 19:27:02,-27.87,-34.87,1014,68,-31.58,40,9656,12.35,320,Clouds
Iqaluit,Nunavut,2022-01-15 08:00:00,2022-01-15 13:56:39,2022-01-15 19:29:56,-31.21,-38.21,1018,67,-34.96,75,10000,5.66,320,Clouds
Iqaluit,Nunavut,2022-01-16 08:00:00,2022-01-16 13:54:24,2022-01-16 19:32:54,-30.63,-37.63,1007,67,-34.4,20,10000,2.57,350,Clouds
Iqaluit,Nunavut,2022-01-17 08:00:00,2022-01-17 13:52:05,2022-01-17 19:35:53,-23.63,-30.63,999,72,-26.91,100,9656,2.57,330,Snow
Iqaluit,Nunavut,2022-01-18 08:00:00,2022-01-18 13:49:42,2022-01-18 19:38:55,-21.77,-28.77,999,53,-28.13,75,10000,5.14,220,Snow
Iqaluit,Nunavut,2022-01-19 08:00:00,2022-01-19 13:47:16,2022-01-19 19:41:59,-26.48,-33.48,995,68,-30.24,75,10000,8.05,320,Clouds
Iqaluit,Nunavut,2022-01-20 08:00:00,2022-01-20 13:44:47,2022-01-20 19:45:04,-29.98,-29.98,1001,69,-33.49,40,10000,1.03,340,Clouds
Iqaluit,Nunavut,2022-01-21 08:00:00,2022-01-21 13:42:15,2022-01-21 19:48:12,-34.02,-41.02,1003,74,-36.79,0,10000,3.6,320,Clear
Iqaluit,Nunavut,2022-01-22 08:00:00,2022-01-22 13:39:40,2022-01-22 19:51:21,-20.91,-27.91,991,77,-23.58,100,1609,10.29,130,Snow
Iqaluit,Nunavut,2022-01-23 08:00:00,2022-01-23 13:37:02,2022-01-23 19:54:31,-22.79,-22.79,993,65,-27.1,75,10000,0,0,Clouds
Iqaluit,Nunavut,2022-01-24 08:00:00,2022-01-24 13:34:22,2022-01-24 19:57:42,-22.65,-29.65,994,69,-26.38,75,9656,9.26,330,Snow
Iqaluit,Nunavut,2022-01-25 08:00:00,2022-01-25 13:31:39,2022-01-25 20:00:54,-29.67,-29.67,1004,69,-33.19,40,10000,0,0,Clouds
Iqaluit,Nunavut,2022-01-26 08:00:00,2022-01-26 13:28:54,2022-01-26 20:04:07,-29.01,-29.01,1003,63,-33.41,40,10000,0,0,Clouds
Iqaluit,Nunavut,2022-01-27 08:00:00,2022-01-27 13:26:06,2022-01-27 20:07:21,-28.32,-35.32,1002,76,-30.96,40,10000,3.6,140,Clouds
Iqaluit,Nunavut,2022-01-28 08:00:00,2022-01-28 13:23:17,2022-01-28 20:10:35,-21.59,-26.49,991,83,-23.49,100,4023,1.54,310,Snow
Iqaluit,Nunavut,2022-01-29 08:00:00,2022-01-29 13:20:25,2022-01-29 20:13:50,-29.07,-36.07,998,68,-32.75,40,10000,5.81,320,Clouds
Iqaluit,Nunavut,2022-01-30 08:00:00,2022-01-30 13:17:31,2022-01-30 20:17:05,-27.65,-34.65,1014,64,-31.95,100,10000,4.12,130,Clouds
Iqaluit,Nunavut,2022-01-31 08:00:00,2022-01-31 13:14:36,2022-01-31 20:20:21,-29.94,-36.94,1005,75,-32.67,20,10000,6.17,330,Clouds
Iqaluit,Nunavut,2022-02-01 08:00:00,2022-02-01 13:11:39,2022-02-01 20:23:36,-32.62,-38.38,1021,67,-36.33,75,10000,1.34,350,Clouds
Iqaluit,Nunavut,2022-02-02 08:00:00,2022-02-02 13:08:40,2022-02-02 20:26:52,-18.79,-25.79,1006,78,-21.38,100,2414,9.77,130,Snow
Iqaluit,Nunavut,2022-02-03 08:00:00,2022-02-03 13:05:39,2022-02-03 20:30:07,-15.76,-21.26,988,71,-19.4,100,4828,2.24,310,Snow
